OBJECTID;Locatable;Excavated;Kanton;Fieldname;Municipality;Literatur;Quality;Number of mounds;NEL;EBA;MBA;LBA;HaC;HaD;ELT;EMA;HaC1;HaC2;HaD1;HaD23;LTA;Periods;HA Subperiods;Status objects;Cluster ID;PM_Raster;PM_Point;Altitude;Slope;Profile Curvature;Tangential Curvature;Positive-Negative;Vegetation;Total Viewshed;Skyline;Visibility Alps;Accessibility;Movement;Crop Suitability;Land-use_categories;Oldest Period
315;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.9974359;0.437496154;599.4778912;1.423565581;0.00054653;0.000357691;0.017369727;Mixed Forest;77.50909285;19.46153846;14.90909108;6399.05484;0.245442306;0.365261538;Forests;
275;1;1;Waadt;Praz Berthoud;Onnens;"Falquet et al. 2001; Falquet 2009";1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;2;2;0;1;0.86564103;0.443238462;474.9986173;8.149526724;-0.002230982;-0.000359007;-0.003722084;Mixed Forest;58.80000201;8.076923077;59.4363653;6257.521685;0.002243158;0.055281358;No vegetation coverage;HAC
398;1;1;Solothurn;Heidenmoos;Subingen;"Materialien Heierli, Archiv AS, sub. Subingen; Wiedmer-Stern 1908; Lüscher 1983; Lüscher 1989; Schmid-Sikimi? 1996";1;19;0;0;0;0;1;1;0;0;1;1;1;0;0;2;2;0;1;0.996851855;0.443532051;465.4394836;0.464155361;-8.46198E-05;-3.10625E-05;0.000448029;Mixed Forest;240.0805592;15.58333333;141.5638911;6447.385005;0.237338617;0.24605176;Forests;HAC
24;1;1;Bern;Moosbergwald;Aarwangen;"BBB Mss.h.h.XLV.41 Edmund v. Fellenberg, Fundnotizen, Tagebuch der Ausgrabungen bei Bannwil etc.; Materialien Heierli, Archiv SGU, sub. Bannwyl; Jahn 1848; Tschumi 1953, Drack 1960, 5-11;";1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0.847179482;0.444639744;462.8462736;9.590137573;0.000150173;0.000443674;-0.215880887;Mixed Forest;79.21666781;21.38461538;6.650000254;6713.204101;0.177821281;0.167879077;Forests;HAC
223;1;0;;;;;;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.933725487;0.447021212;570;0.594646026;0.00037193;2.86897E-05;0.40120968;Mixed Forest;267.2526374;96.41176471;152.2421076;6138.63615;3.359644287;0.227301882;Grassland;
180;1;1;Bern;Challnechwald;Kallnach;;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;3;1;2;0.983030303;0.448955128;510;0.536788159;0.000813406;-5.57871E-05;0.177419351;Mixed Forest;181.4285747;56.45454545;119.2285734;7088.009527;4.35433741;0.343602347;Forests;HAC
193;1;0;;;;;;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.943333338;0.452880952;638.8698687;1.88334154;0.000396897;0.000206785;-0.266963289;Mixed Forest;36.58461549;8.285714286;0;6570.918529;0.04037685;0.157569265;Forests;
242;1;1;Neuchâtel;Vauroux;Bevaix;"Drack 1964, 36; Schmid-Sikimi? 1996; Dunning 2005, 173-175";0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;2;0.995384615;0.452922222;629.1324275;6.599540894;1.70032E-06;0.000478394;0;Mixed Forest;282.1571503;18.76923077;166.1000017;6339.759663;2.431471497;0.176088;Grassland;
64;1;1;Bern;Füstleberg;Wynigen (Bickigen);"Materialien Heierli, Archiv SGU, sub. Wynigen; Keiser 1876, 83; Tschumi 1953, 216; Drack 1960, 13";0;7;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0.956491232;0.453252632;590.8840284;9.23145581;0.002555723;0.000990552;0.482597621;Mixed Forest;37.06666724;13;40.69047639;6991.28308;0.006707043;0.081679279;Forests;
409;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.963076917;0.453361538;687.7936965;2.788563398;0.000126629;0.000664288;-0.722084366;Mixed Forest;38.43333435;7.538461538;0;6301.51206;0.103372215;0.160304625;Forests;
276;1;1;Waadt;Fin de Lance;Concise;"Wolf 1997, 230; Dunning 2005, 182";1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0.927692308;0.458024359;448.7795786;1.928974509;4.30687E-05;-0.000284053;0.016129032;Mixed Forest;163.5272772;11.46153846;53.65454656;6690.338421;0.187286471;0.170506286;Forests;HAD
290;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.895151512;0.458880769;724.0319991;5.848317417;-0.000566032;0.001477012;0.123167152;Mixed Forest;63.46666781;10;0;6645.58859;0;0.150660312;Forests;
40;1;1;Bern;Bännlibode;Bannwil;"Wiedmer-Stern 1904, 361; Drack 1960, 13";1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0.889523813;0.459182143;441.985018;0.470284926;4.80873E-07;-1.25376E-05;-0.079493085;Mixed Forest;98.80000257;18.07142857;123.8250008;6986.056434;0.000837446;0.349812297;Forests;HAC
294;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.992857145;0.459375758;712.7564087;6.03365721;0.000719393;0.001384897;0.326036864;Mixed Forest;127.7272748;12;0;6727.45746;0;0.062599604;Grassland;
277;1;1;Neuchâtel;Vernéaz;Vaumarcus;"Drack 1964, 35; Dunning 2005, 247-248";1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0.970256407;0.466618519;656.0076435;6.341161691;-0.000446958;5.05485E-05;0.14888337;Mixed Forest;259.1285749;23.15384615;122.0000022;6561.607371;0;0.113122532;Grassland;HAC
5;1;1;Bern;Eschetenwald;Grossaffoltern (Kosthofen);"Tschumi 1949, 24-28; Tschumi 1953, 229-230; Drack 1959, 21-22; Schmid-Sikimi? 1996";0;14;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0.970354612;0.470635461;509.7142776;0.530721256;0.000175548;-9.32193E-05;-0.03500343;Mixed Forest;52.85532038;14.17021277;54.3574476;6320.565134;0.131639987;0.170924328;Forests;
297;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.943888888;0.471129762;746.5015411;8.667518854;-0.000746106;-0.00044494;0.658602148;Mixed Forest;133.5846164;17.75;0;6825.598495;3.108242599;0.041646675;Forests;
372;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.99282051;0.472314286;680;2.04559E-05;1.57008E-07;1.56511E-07;-0.232009919;Mixed Forest;140.5846182;14;57.53846242;6143.983923;0.414604687;0.242950468;Forests;
197;1;1;Fribourg;Bois de Châtillon;Posieux;"Ramseyer 1987; Weidmann 1986; Schmid-Sikimi? 1996";1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;2;1;0;1;0.980512825;0.473321212;614.6699078;1.041713244;0.000530127;-2.4674E-05;-0.380893297;Mixed Forest;81.13846353;8.461538462;0;6868.577235;0.860230828;0.075791358;Forests;HAC
302;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.992857145;0.474192857;746.1633083;1.955933439;-0.000342197;-2.45458E-05;0.21658986;Mixed Forest;206.2000016;10.42857143;0;6538.32124;0.915412548;0.058275318;Forests;
202;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.945555563;0.477;800.9978994;2.437762221;0.000291647;0.000131594;0.187344911;Mixed Forest;67.96923124;11.75;0;6705.381048;0.005302011;0.05240415;Forests;
320;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.895151507;0.477691667;780.2083629;9.882155678;0.000241388;0.001078579;0.344574774;Mixed Forest;148.7230823;20.27272727;20.73846157;6533.329194;0.389446807;0.009162281;Forests;
284;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;1;0.479680769;615.8201998;4.438683657;0.000192694;0.000200581;0.887096776;Mixed Forest;228.1272763;62;76.16363768;6799.024139;0;0.205728429;Forests;
233;1;1;Neuchâtel;Grand Ras;Valangin;"Schmid-Sikimi? 1996; Dunning 2005, 244";;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.99809524;0.481792424;777.6772156;4.504854815;0.002302472;0.000436623;0.435483867;Mixed Forest;220.9857167;30.07142857;192.1571459;6480.868851;0.182181846;0.035198575;Forests;
48;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.933888892;0.484126389;496.3809433;12.83653307;0.002526255;0.004719375;-0.294354834;Mixed Forest;216.8500036;15.58333333;0;6571.528185;0.071435967;0.034018445;Forests;
169;1;1;Bern;Grossholz;Lüscherz;"StaZH, W I 3 174.7, 138, Brief von E. Müller an F. Keller, 25. December 1849; Dunning 2005, 216-217";0;2;0;0;1;0;0;1;0;0;0;0;1;0;0;2;1;0;2;1;0.485921111;575.8306181;5.910126338;0.001760064;0.001071058;0.750620347;Mixed Forest;294.7384679;98.53846154;138.2615422;6686.027865;0.98189451;0.136923429;Forests;
308;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.963333343;0.486411538;759.9596732;1.33855539;0.001674385;0.000194664;0.663594476;Mixed Forest;240.107693;53.14285714;0;6694.366543;0.032577561;0.010285606;Forests;
413;1;0;;;;;;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.943333335;0.487710606;553.889595;3.064951056;0.000114569;-1.41654E-05;-0.268145157;Mixed Forest;23.12857182;21.91666667;83.78571589;6709.688488;0.317471;0.349348298;Shrubland;
278;1;0;;;;;;5;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.989259265;0.488895139;703.9908295;8.758063171;-0.000162431;-5.8748E-05;-0.004928315;Mixed Forest;277.9117728;9.194444444;177.6235325;6546.75569;0.013377381;0.099366;Grassland;
34;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.966666664;0.488997222;488.0511322;3.003068686;0.000425647;-4.02228E-05;0.159946232;Mixed Forest;106.3230784;18.5;0;6612.908868;0.018083308;0.121026266;Forests;
52;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.938974367;0.48935641;598.7224591;2.8794547;0.000300842;0.000378951;0.034739453;Mixed Forest;127.016668;9.384615385;181.5000051;6417.924855;0.004313766;0.05647;Forests;
246;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.976969697;0.489805952;560.1333285;3.411649311;0.000978275;-0.000338095;0.678885628;Mixed Forest;266.6285815;115.0909091;39.55714308;6948.502654;0;0.290890286;Grassland;
123;1;1;Bern;Grächwil;Meikirch;"StaZH W I 3 174.14, Brief von T. Schärer and F. Keller, 6. Juni 1851; 1851; StaZH W I 3 174.14, Brief von T. Schärer and F. Keller, 28. November 1851; StaZH W I 3 174.14, Brief von T. Schärer and F. Keller, 1. Dezember 1851 SLA Ms Lq 4; Jahn 1852; Jahn 18";1;1;0;0;0;0;1;1;0;1;0;0;1;1;0;3;3;1;1;0.99589744;0.489901282;668.9928119;3.049095479;0.001657812;0.001225677;0.193548384;Mixed Forest;52.72857135;30.30769231;140.6428604;6401.614038;0;0.157464;Forests;HAC
192;1;1;Bern;Im Forst;Neuenegg;"Wiedmer-Stern 1905; Tschumi 1953; Brunner et al. 2019";1;6;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0.99071429;0.490221429;639.6958531;1.408232999;0.001017448;6.26764E-05;0.287442392;Mixed Forest;99.66666845;29.64285714;99.18666814;6671.857251;1.469456873;0.260768025;Forests;MBA
109;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.935384613;0.493201515;558.3216975;3.251226069;0.000241691;-0.000296476;-0.48759305;Mixed Forest;33.82857214;13.38461538;12.4285717;6592.085759;0.213660832;0.218513343;Shrubland;
334;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.99435898;0.494281818;791.464393;1.556059929;1.09605E-05;0.000145656;0.437965258;Mixed Forest;40.71666718;8.846153846;22.51666705;6327.299658;1.49278451;0.291556233;Forests;
161;1;1;Bern;Vingelzberg;Vingelz;"Drack 1958, 28; Schmid-Sikimi? 1996; Dunning 2005, 175";0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;2;0.895384619;0.494781197;567.7721792;20.90630282;-0.000445731;-0.000444763;-0.529776676;Mixed Forest;193.9200027;5.923076923;200.040007;7077.734099;1.539051349;0.016677415;Forests;
196;1;1;Fribourg;Bois de Murat;Corminboeuf;"Breuil 1910; Peissard 1941, 42; Drack 1964, 14-18";1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0.948888888;0.498483333;675;0.435321505;0.000647219;-1.09439E-05;0.204301069;Mixed Forest;151.2769247;29.91666667;0;6792.717941;0.001518446;0.334223308;Forests;HAD
351;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.989523811;0.499834848;625.3149806;1.659897031;9.41585E-05;0.000539006;0.010368663;Mixed Forest;151.6307719;14.57142857;111.9846168;6600.374799;0.017703696;0.043592727;Forests;
204;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;1;0.504203571;589.8753662;0.70384508;0.000508608;-5.84679E-05;0.891129022;Mixed Forest;149.6181863;39.25;103.1818216;6641.792278;0.36294302;0.34992;Grassland;
72;1;1;Bern;Bubenloo;Urtenen (Schönbühl);"Hennig 1992; Schmid-Sikimi? 1996";0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;2;0;1;0.978888889;0.506281944;560.9260457;2.198170319;-0.001167518;0.000362616;-0.01344086;Mixed Forest;56.51428631;16.91666667;1.914285711;6508.976248;0.097760919;0.172882443;Shrubland;
147;1;0;;;;;;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.996862748;0.506662821;579.9746309;0.555886894;0.000734813;-3.28955E-05;0.788425049;Mixed Forest;164.0352981;19.58823529;51.52941305;6929.632014;0;0.348058141;Forests;
340;1;0;;;;;;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.996666668;0.509019792;789.0207011;2.027129948;0.000648297;-0.000146802;0.348924728;Mixed Forest;126.038712;51.73333333;24.96774212;6727.105624;1.706873363;0.157464;Forests;
11;1;0;;;;;;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.978974361;0.509170513;547.4334998;6.301522108;0.000142111;-3.69377E-05;0.552109182;Mixed Forest;65.75000143;8.461538462;109.9750037;6862.971222;0;0.085427143;Forests;
310;1;1;Waadt;Vernand de Blonays/Bois Genoud;Lausanne;"Bonstetten 1874, 26; Viollier 1927, 188; Drack 1964, 48-49; Kaenel 1990, 38-51; Schmid-Sikimi? 1996";1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;3;2;0;1;0.988484854;0.509696429;519.9214367;6.008488698;-0.000988375;-0.000271716;-0.303519055;Mixed Forest;1.533333381;16.09090909;0;6471.683968;0.050535153;0.226687556;No vegetation coverage;HAC
172;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.85619049;0.510144444;793.9438651;3.407845919;0.001701466;-0.000120044;-0.050691243;Mixed Forest;96.70000253;49.57142857;195.3571489;6899.053583;0;0.074088;Forests;
391;1;0;;;;;;4;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.967878789;0.511315;523.6304737;8.211113063;0.000661605;0.003434138;0.594574778;Mixed Forest;134.3473712;56.04545455;28.37894791;6709.5498;0.14020808;0.136562426;Forests;
94;1;0;;;;;;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.996444444;0.511379487;573.5717651;4.647515766;0.0023195;0.001293328;0.030241935;Mixed Forest;188.3529448;25.2;34.60000049;6690.292537;0.207373394;0.095061243;Forests;
298;1;1;Fribourg;La Ronclina;La Tour-de-Trême;Mauvilly et al. 2004;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0.863809526;0.512977381;760.557251;1.34796765;-3.16731E-05;3.99862E-05;0;Mixed Forest;177.4142881;9.928571429;0;6525.686261;0;0.042967489;Forests;HAD
243;1;1;Fribourg;Bois de Verdière;Aumont;"Peissard 1941. 26; Drack 1964, 3";0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0.903888901;0.518250775;582.9939728;5.997567217;0.001158371;-0.000491803;0.322580641;Mixed Forest;189.8000025;9.5;47.41538532;7105.93291;0.033455104;0.296946;Grassland;
299;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.900000006;0.520485884;774.9215349;1.03169678;0.001181897;-2.01691E-05;0.013824884;Alluvial Forest;159.3384658;13.42857143;0;6598.50785;0.012177146;0.062740698;Forests;
32;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.965641031;0.521929487;511.2337764;3.319282376;-0.000422451;0.000423495;0.38709677;Mixed Forest;108.3076941;24.53846154;41.9846165;6889.107968;0;0.160347;Forests;
33;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.942051287;0.522802564;507.1393362;6.661193782;0.002095031;0.000835638;0.094292801;Mixed Forest;85.01666832;14.30769231;0;6898.596792;0.014682491;0.144312923;Forests;
131;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.99619048;0.52385;634.9369856;0.417942384;0.000369185;2.75668E-05;0.618663592;Mixed Forest;91.16363664;11.78571429;96.36363775;6276.678799;2.935097943;0.262187743;Grassland;
3;1;1;Fribourg;Murtenwald;Murten (Altavilla);"Bonstetten 1878; Drack 1964, 3";0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0.966933339;0.524482667;552.1337988;5.836283398;-0.000158625;-0.00013731;0.377419353;Mixed Forest;42.05833419;23.88;113.3250027;6689.452781;0.449899538;0.338778;Forests;
279;1;0;;;;;;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.934166667;0.527228571;696.6648331;8.175695558;9.83428E-06;0.000156084;0.004032258;Mixed Forest;283.4000056;9.25;175.4000045;6524.587249;0.009479782;0.103458835;Grassland;
234;1;1;Neuchâtel;Grand Forêt de Bussy;Valangin;"Schmid-Sikimi? 1996; Dunning 2005, 244-245";1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0.986060609;0.527631884;761.7389138;5.183855143;0.000754471;0.00022527;0.02346041;Mixed Forest;198.9846191;7.181818182;131.3846193;6381.962241;0.94982227;0.039836978;Forests;HAC
292;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.989444445;0.528820238;749.2296295;3.434379982;0.002580578;3.0632E-05;0.151881716;Mixed Forest;110.0500005;12.08333333;0;6629.497705;0;0.140374446;Grassland;
12;1;1;Solothurn;Stierenban;Gunzgen;Lüscher 1983;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;2;0.98717949;0.529162821;445.3550532;1.774133229;-0.000190654;0.000202017;0.447890811;Mixed Forest;215.6307737;29.61538462;143.2923114;6566.127163;0.267506835;0.1458;Forests;
273;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.943030309;0.530225758;548.4862726;4.779358476;0.002821537;-0.000757978;-0.080645159;Mixed Forest;102.9846162;18.36363636;79.27692413;6302.127912;0.017945267;0.254275;Forests;
353;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.795384616;0.531028333;603.02209;4.98609376;0.000444955;-0.000232156;-0.091811412;Mixed Forest;53.44615467;9.076923077;86.96923241;6508.669112;0.012465551;0.009736101;Forests;
321;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.87444443;0.532667949;809.4497121;4.48644497;0.001243936;0.000624211;0.325268812;Mixed Forest;100.3333352;20.16666667;22.63333337;6472.376881;0;0.046907841;Forests;
291;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.899999994;0.533794444;756.4192458;6.882953745;0.001644242;0.000722891;-0.081885854;Mixed Forest;90.01428659;9.923076923;0;6610.92719;0;0.15003536;Forests;
264;1;0;;;;;;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.95536232;0.533816667;717.0508184;5.275456088;0.001082027;0.00102162;0.448106593;Mixed Forest;138.2090929;25.65217391;0;6687.751267;0;0.148285902;Forests;
201;1;1;Fribourg;Chiemi;Düdingen;Schwab 1974, 22-24;1;2;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0.99777778;0.534856944;580;1.74373E-05;1.57003E-07;1.56511E-07;0.026881722;Mixed Forest;92.32941257;6.333333333;24.01176509;6736.910962;1.073892271;0.349665882;Grassland;HAC
361;1;0;;;;;;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.881212126;0.534884615;634.7851507;11.58988961;-0.000716981;0.000295137;0.095307915;Mixed Forest;79.76923312;8.909090909;7.507692484;6632.875069;0;0.07976;Forests;
350;1;1;Waadt;Boven;Valeyres-sous-Rances;"BBB Mss. H. H. XLV 1, Skizzen Jahn; Bonstetten 1867, 4; Bonstetten 1874, 41; Viollier 1927, 331; Drack 1964, 55-56; Schmid-Sikimi? 1996; Dunning 2004, 246-247";1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0.973333342;0.535058333;564.1221749;1.689307876;0.000557187;-0.000351061;0.023041474;Mixed Forest;265.1692364;12.21428571;83.7846175;6292.39839;0.084756876;0.207197868;Forests;HAC
216;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;1;0.535121795;525.6568557;3.574142401;0.000116831;0.000991016;0.557071965;Mixed Forest;170.9090951;36.38461538;113.0545474;6663.221024;0.528872656;0.341805536;Forests;
22;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.979444449;0.537436111;462.0893885;2.815745393;-0.000549616;-6.30202E-05;-0.038978493;Mixed Forest;40.69230857;22.33333333;47.56923103;6872.831465;0.2120746;0.251759273;Shrubland;
53;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.919999997;0.537631944;485.8505987;10.70302592;0.001882085;0.000660855;0.13709677;Mixed Forest;209.1846173;34.66666667;2.60000007;7151.179395;0.031611278;0.059524526;Forests;
316;1;0;;;;;;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.902051281;0.53777963;656.3384282;3.493800846;0.000533092;0.000181853;0;Mixed Forest;59.85000134;8.192307692;0;6445.970138;0.135127861;0.238881306;Forests;
96;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.99878788;0.537787179;701.5451771;7.629504897;-0.000396947;0.000428328;0.961876826;Mixed Forest;176.3230802;21.54545455;39.72307763;7162.397479;0;0.131287292;Forests;
15;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.984102566;0.537889744;479.9351055;2.97688529;0.001062081;0.000298338;0.079404464;Mixed Forest;77.20000108;11.07692308;34.75000032;6618.02699;0;0.077469268;Forests;
166;1;1;Bern;Jolimont;Gals;"StaZH W I 3 174.6, Brief von E. Müller an F. Keller, 21. April 1848; StaZH W I 3 174.7, Brief von E. Müller an F. Keller, 25. December 1849; StaZH W I 3 111.6, Zeichnungsbücher, 39 und 45; BBB Mss.h.h.XLV.1, Albert Jahn (1811-1900), Skizzen bernischer Alt";1;3;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;2;0.996842108;0.538983333;553.1429861;2.622211797;0.000729465;5.15882E-05;0.235144308;Mixed Forest;233.5578999;65.89473684;168.3789488;6722.656792;0;0.23236;Constructed areas;MBA
189;1;1;Bern;Hupfen;Mühleberg (Allenlüften);"Unterlagen Heierli, Archiv AS, sub. Allenlüften; Jahn 1850; Fellenberg und Jahn 1870; Drack 1958, 1-2; Schmid-Sikimi? 1996; Trachsel 2004; Brunner et al. 2019";1;1;0;0;0;0;1;1;0;1;0;0;1;1;0;3;3;1;2;0.976666668;0.539694118;633.3461129;3.403834794;6.65454E-05;-4.57895E-05;0.880184323;Mixed Forest;159.969233;30.64285714;109.2615409;6707.727627;0;0.34992;Forests;HAC
260;1;1;Fribourg;En Bumy;Lentigny;"Peissard 1941, 63; Drack 1964, 20";0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;0.926666672;0.541829487;723.9880747;3.634697922;0.001894182;0.000529186;0.380893297;Mixed Forest;98.11428751;24.07692308;0;6652.955062;0.46667308;0.257627732;Grassland;
348;1;0;;;;;;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.993725489;0.544703846;584.1275922;4.290450811;0.000450769;-3.2716E-05;-0.001897533;Mixed Forest;159.2400055;17.70588235;84.02666982;6362.117886;0.267474204;0.295010824;Grassland;
200;1;1;Fribourg;Bois de la chasse;Barberêche;"Peissard 1941, 28; Drack 1964, 2";;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.978717948;0.54512;626.9248329;4.105718638;5.03894E-05;0.000715971;0.369727044;Mixed Forest;130.3333356;26.34615385;66.91111176;7083.470037;0;0.2947185;Forests;
42;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.989444455;0.5476;481.0110474;2.339325862;-0.000902272;0.000458042;0.158602152;Mixed Forest;132.7538487;26.66666667;149.7076956;6981.19114;0.023859048;0.265667856;Forests;
205;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.961428578;0.549088333;670.7674125;4.652518698;-0.000681816;0.000300823;0.450460828;Mixed Forest;33.30769333;15.21428571;28.76923165;6868.302232;0.030541464;0.156070488;Forests;
132;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.964615391;0.550254545;580;0.284237828;0.000384988;2.59595E-05;-0.261786597;Mixed Forest;31.90000041;7;27.25000048;6149.369729;0.130959661;0.347941731;Forests;
225;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.950476191;0.550702564;642.96218;5.972995996;0.000960721;0.00062604;0;Mixed Forest;305.1272749;4.857142857;207.0000028;6459.399358;0;0.0208836;Forests;
323;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.99809524;0.552032051;836.7970843;1.382886384;0.000122962;0.000326891;0.596774203;Mixed Forest;202.2615415;7.857142857;81.21538661;6778.403575;0;0.271568182;Forests;
281;1;1;Waadt;En Rosset;Faoug;Viollier 1927, 68;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.964444449;0.552913636;478.5756022;6.616199921;0.002763149;0.000777684;0.309139788;Mixed Forest;325.4363736;71.5;24.34545586;6913.850427;2.045104751;0.100078393;Grassland;
343;1;1;Waadt;Sur Romanel;Croy;"Bonstetten 1874, 14; Viollier 1927, 94-95; Drack 1964, 42";0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;2;0.98888889;0.552916667;606.0169932;7.796293596;0.001719588;0.002230406;0.057795697;Mixed Forest;217.9142908;59.41666667;58.08571543;6664.869321;0.679901297;0.196195273;Grassland;
119;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;1;0.553217949;545.5309542;2.516725109;0.000281125;0.000557164;0.27543424;Mixed Forest;193.818186;38.23076923;180.5454587;6959.963701;1.460007696;0.14936;Forests;
